ecotype id	nativename	170_Anthocyanin 10	171_Anthocyanin 16	172_Anthocyanin 22	77_LES	78_YEL 	79_LY 	167_Chlorosis 10	168_Chlorosis 16	169_Chlorosis 22	176_Leaf roll 10	177_Leaf roll 16	178_Leaf roll 22	8_Seed Dormancy	277_Secondary Dormancy	281_Storage 7 days	282_Storage 28 days	283_Storage 56 days	179_Rosette Erect 22	1_LD	2_LDV	3_SD	4_SDV	5_FT10	6_FT16	7_FT22	43_FLC	44_FRI	33_<i>avrRpm1</i>	34_<i>avrRpt2</i>	35_<i>avrB</i>	161_Germ 10	162_Germ 16	163_Germ 22	278_Germ in dark	279_DSDS50	273_Vern Growth	274_After Vern Growth	60_FT Duration GH	61_LC Duration GH	62_LFS GH	63_MT GH	64_RP GH	158_Silique 16	159_Silique 22	
8214	Gy-0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	21.0	0.200399	1.185	19.75	88.0653	1.0	37.6806	25.8333	94.7014	45.8333	51.0	48.0	42.0	0.96	1.1831	1.0	0.0	1.0	7.0	4.0	3.0	77.6094	39.3506	0.00148823	0.0995303	23.248	73.3745	57.9582	15.051	38.1124	1.6	1.2	
8215	Fei-0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	23.0	0.294366	0.68	3.41346	17.2798	1.0	33.6667	24.0	103.035	59.6667	51.0	45.0	37.0	0.839	1.3153	NA	NA	NA	7.0	3.0	3.0	-1.17e-18	73.1861	0.00239166	0.0481773	16.4776	62.924	45.4444	16.8298	33.4555	1.4	1.0	
8222	Lis-2	0.0	1.0	1.0	NA	NA	NA	1.0	1.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	1.0	200.0	41.25	200.0	72.5	90.0	98.0	90.0	1.265	0.767	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	15.2843	106.381	121.668	11.8221	29.0168	NA	NA	
8230	Algutsrum	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	1.0	200.0	46.8	200.0	200.0	97.0	163.0	216.0	2.941	2.489	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
8231	Brö1-6	0.0	0.0	0.0	NA	NA	NA	0.0	1.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	95.0417	NA	NA	NA	91.0	116.0	126.0	1.882	0.903	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
8233	Dem-4	0.0	0.0	0.0	NA	NA	NA	1.0	1.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	41.5208	46.0	NA	NA	59.0	79.0	73.0	0.627	1.875	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	27.6007	107.756	102.199	5.98704	40.348	NA	NA	
8235	Hod	0.0	1.0	0.0	NA	NA	NA	0.0	1.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	21.0	23.75	NA	NA	60.0	71.0	58.0	1.169	0.825	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	33.7558	110.32	100.115	10.7429	44.0541	NA	NA	
8236	HSm	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	1.0	0.0	0.0	1.0	NA	NA	NA	NA	NA	0.0	35.6736	27.0	97.8681	60.0	91.0	44.0	31.0	0.114	1.072	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	19.3497	64.2208	49.6661	15.6034	34.2844	NA	NA	
8237	Kävlinge-1	0.0	1.0	0.0	NA	NA	NA	0.0	0.0	NA	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	200.0	38.4	200.0	128.5	97.0	43.0	NA	1.063	1.385	NA	NA	NA	7.0	3.0	4.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
8239	Köln	0.0	0.0	1.0	NA	NA	NA	0.0	0.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	28.5	25.3333	91.7014	55.8	52.0	37.0	29.0	0.062	2.269	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	19.8578	68.457	48.5086	19.5501	39.6777	NA	NA	
8240	Kulturen-1	0.0	0.0	0.0	NA	NA	NA	0.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	1.0	200.0	42.5	200.0	200.0	93.0	122.0	250.0	1.434	0.86	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
8241	Liarum	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	1.0	0.0	1.0	1.0	NA	NA	NA	NA	NA	1.0	NA	37.0	157.021	73.5	73.0	66.0	43.0	0.37	1.146	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	30.7219	93.9326	82.9444	10.7168	41.578	NA	NA	
8242	Lillö-1	0.0	0.0	1.0	NA	NA	NA	0.0	0.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	200.0	48.8333	200.0	200.0	120.0	100.0	250.0	1.248	0.636	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
8243	PHW-2	0.0	0.0	0.0	NA	NA	NA	1.0	1.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	1.0	93.0417	28.5	200.0	NA	66.0	69.0	51.0	3.598	0.958	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	25.6035	103.919	92.7519	12.145	37.451	NA	NA	
8245	Seattle-0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	0.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	34.25	25.0	83.0	33.6667	46.0	47.0	47.0	0.362	0.76	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	19.9856	64.3989	47.4199	16.7447	37.011	NA	NA	
8247	San-2	0.0	1.0	1.0	NA	NA	NA	0.0	0.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	1.0	200.0	44.75	200.0	70.8333	87.0	93.0	96.0	3.151	2.093	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
8249	Vimmerby	0.0	1.0	1.0	NA	NA	NA	0.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	200.0	41.1667	200.0	NA	81.0	98.0	109.0	1.183	1.281	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	21.3641	134.407	132.992	1.92336	23.1694	NA	NA	
8254	Ang-0	1.0	1.0	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.120893	1.5625	4.0	7.73214	0.0	33.8403	22.8333	86.5069	51.0	52.0	52.0	48.0	1.106	1.494	NA	NA	NA	7.0	3.0	2.0	43.373	107.442	0.0028279	0.0835819	20.3578	68.3449	50.611	15.6923	37.4278	NA	NA	
8256	Bå1-2	0.0	1.0	1.0	NA	NA	NA	0.0	1.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	28.8333	36.3333	85.3472	53.6667	61.0	41.0	26.0	0.037	1.79	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	21.7333	65.4793	47.5698	17.6479	39.5399	NA	NA	
8258	Bå4-1	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	0.0	34.0	35.6	111.708	71.0	73.0	63.0	34.0	0.338	1.019	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	39.3497	89.3249	71.9444	13.2363	55.5133	NA	NA	
8259	Bå5-1	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	1.0	1.0	1.0	1.0	NA	NA	NA	NA	NA	0.0	37.3472	31.8	106.031	62.8333	73.0	51.0	33.0	0.364	0.883	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	23.9354	70.8352	53.4914	17.0205	41.9178	NA	NA	
8264	Bla-1	1.0	0.0	0.0	NA	NA	NA	1.0	1.0	1.0	0.0	0.0	0.0	NA	0.265873	0.48075	2.86438	48.8039	1.0	55.0333	22.3333	106.542	37.4	46.0	68.0	108.0	NA	NA	NA	NA	NA	7.0	3.0	2.0	75.2855	58.0819	0.00487822	0.115429	31.7243	110.352	101.273	10.272	41.4036	NA	NA	
8265	Blh-1	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.15873	-1.22e-14	-2.62e-14	83.9789	0.0	25.0	24.6	77.3333	48.5	44.0	30.0	29.0	0.088	1.345	NA	NA	NA	7.0	3.0	2.0	94.8148	45.7694	0.0100823	0.199848	19.916	62.0282	43.5881	18.2858	38.3588	NA	NA	
8266	Boo2-1	0.0	1.0	1.0	NA	NA	NA	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	1.0	200.0	35.0	NA	NA	99.0	180.0	250.0	1.266	0.701	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
8270	Bs-1	0.0	0.0	1.0	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	NA	0.0658134	0.0	2.75	35.0002	0.0	33.8	24.5	92.6875	47.6667	49.0	51.0	45.0	0.482	NA	NA	NA	NA	7.0	3.0	2.0	96.6667	64.0557	0.00341979	0.0947512	20.7219	69.7997	51.0392	18.065	39.2393	NA	NA	
8271	Bu-0	0.0	1.0	1.0	NA	NA	NA	0.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	28.1667	26.1667	92.7014	56.5	49.0	41.0	29.0	0.146	1.714	NA	NA	NA	7.0	4.0	2.0	NA	NA	NA	NA	24.5802	71.681	54.506	17.479	41.9706	NA	NA	
8274	Can-0	0.0	1.0	0.0	NA	NA	NA	0.0	1.0	1.0	0.0	0.0	0.0	NA	0.169275	0.0	11.25	71.466	1.0	63.0417	32.6	93.0417	56.5	74.0	87.0	89.0	NA	NA	NA	NA	NA	7.0	3.0	3.0	89.7727	47.2924	0.0058051	0.143972	30.8578	98.6859	91.7826	8.16857	38.5749	NA	NA	
8275	Cen-0	0.0	1.0	1.0	NA	NA	NA	1.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	34.5	29.0	105.042	81.0	68.0	52.0	51.0	0.899	0.704	NA	NA	NA	7.0	3.0	3.0	NA	NA	NA	NA	21.416	66.5619	49.1278	17.0362	38.7537	NA	NA	
8283	Dra3-1	0.0	1.0	1.0	NA	NA	NA	0.0	0.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	200.0	34.2	200.0	131.6	71.0	84.0	250.0	2.073	1.85	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	20.3714	72.239	52.4478	25.9367	42.3136	NA	NA	
8284	DraII-1	0.0	1.0	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	1.0	NA	NA	NA	NA	NA	1.0	77.0417	30.0	89.825	67.3333	61.0	72.0	41.0	0.85	0.696	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	27.0325	108.406	98.0968	9.77454	37.1374	NA	NA	
8285	DraIII-1	0.0	1.0	1.0	NA	NA	NA	0.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	35.8403	23.5	88.3403	59.0	70.0	51.0	37.0	0.06	0.623	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	16.9662	61.9456	45.1416	16.9664	34.0019	NA	NA	
8290	En-1	1.0	1.0	1.0	NA	NA	NA	0.0	1.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	27.3333	23.3333	71.5	33.6	50.0	41.0	28.0	0.157	0.402	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	19.3802	61.4767	44.4216	16.946	36.3533	NA	NA	
8296	Gd-1	1.0	1.0	0.0	NA	NA	NA	1.0	0.0	0.0	1.0	0.0	0.0	NA	1.11559	0.0	0.0	2.88461	0.0	29.3403	23.8333	77.6667	56.8333	45.0	29.0	28.0	0.127	1.152	NA	NA	NA	7.0	3.0	2.0	19.6824	76.4238	0.00630456	0.164413	20.9147	58.5728	42.4169	16.3006	36.8841	NA	NA	
8297	Ge-0	0.0	1.0	1.0	NA	NA	NA	1.0	1.0	1.0	1.0	0.0	0.0	NA	0.778446	0.0	54.25	100.0	0.0	200.0	27.0	200.0	68.6667	73.0	104.0	247.0	4.352	1.253	NA	NA	NA	5.0	3.0	3.0	78.7292	28.0075	0.0106649	0.161973	NA	NA	NA	NA	NA	NA	NA	
8300	Gr-1	1.0	1.0	1.0	NA	NA	NA	0.0	0.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	35.4083	27.6667	88.0208	92.0	61.0	51.0	40.0	0.175	NA	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	21.7801	67.0282	51.1431	15.5501	37.5255	NA	NA	
8306	Hov4-1	1.0	0.0	0.0	NA	NA	NA	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	1.0	72.0417	37.8	200.0	100.167	96.0	49.0	250.0	0.81	0.804	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
8310	Hs-0	0.0	1.0	1.0	NA	NA	NA	0.0	0.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	26.0	31.0	77.3403	57.5	49.0	31.0	28.0	0.184	0.737	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	20.2413	59.9176	42.5071	17.3556	37.7066	NA	NA	
8311	In-0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	0.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	1.0	30.5	22.0	114.792	57.0	49.0	51.0	48.0	1.516	1.009	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	23.7801	94.6834	81.4429	13.4664	37.2972	NA	NA	
8312	Is-0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	0.0	1.0	0.0	1.0	NA	NA	NA	NA	NA	0.0	29.8333	25.0	81.0	46.8	66.0	41.0	35.0	0.328	0.449	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	20.0164	63.3615	46.1187	16.6758	37.011	NA	NA	
8313	Jm-0	0.0	0.0	1.0	NA	NA	NA	0.0	0.0	0.0	0.0	1.0	1.0	NA	NA	NA	NA	NA	0.0	26.0	25.0	100.208	58.3333	49.0	35.0	27.0	0.136	0.33	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	18.2801	57.9456	41.8251	16.6182	34.6359	NA	NA	
8314	Ka-0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	0.0	1.0	0.0	1.0	NA	0.0	0.0	2.21239	34.3533	0.0	29.4	27.0	77.6667	36.5	64.0	41.0	37.0	1.222	0.571	NA	NA	NA	7.0	3.0	2.0	99.0741	61.956	0.00325392	0.11431	19.5358	62.1424	44.2303	17.5641	37.2447	NA	NA	
8323	Lc-0	0.0	1.0	1.0	NA	NA	NA	0.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	NA	24.0	117.701	58.8333	51.0	41.0	36.0	NA	NA	NA	NA	NA	7.0	3.0	4.0	NA	NA	NA	NA	20.4696	66.3922	46.9446	21.2151	41.0036	NA	NA	
8325	Lip-0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	29.6667	22.8333	77.0	47.0	49.0	41.0	27.0	0.043	1.476	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	21.5438	62.2602	46.3725	16.0772	37.6686	NA	NA	
8326	Lis-1	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	1.0	41.8681	34.8	98.0417	73.0	67.0	58.0	49.0	0.245	1.468	NA	NA	NA	7.0	4.0	3.0	NA	NA	NA	NA	22.7702	78.8016	64.6037	14.0425	37.0967	NA	NA	
8329	Lm-2	0.0	1.0	0.0	NA	NA	NA	0.0	1.0	1.0	1.0	0.0	0.0	NA	1.03566	65.315	98.25	100.0	0.0	26.6667	24.3333	74.0083	39.0	46.0	31.0	26.0	0.102	0.32	NA	NA	NA	5.0	3.0	2.0	1.46199	7.23394	0.00914439	0.180164	18.3999	69.4513	44.6814	24.3424	42.9494	NA	NA	
8334	Lu-1	0.0	0.0	0.0	NA	NA	NA	1.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	40.825	25.8333	92.2417	60.4	64.0	52.0	51.0	1.69	1.398	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	25.5827	78.2042	61.8893	16.147	41.9349	NA	NA	
8335	Lund	0.0	1.0	1.0	NA	NA	NA	1.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	200.0	49.8	200.0	83.3333	104.0	129.0	250.0	2.782	1.914	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	31.8478	79.066	65.1732	13.5708	45.5603	NA	NA	
8337	Mir-0	0.0	0.0	0.0	NA	NA	NA	0.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	1.0	82.0417	28.5	111.375	36.25	70.0	74.0	78.0	NA	NA	NA	NA	NA	7.0	3.0	3.0	NA	NA	NA	NA	24.8196	109.924	101.685	12.4783	36.4753	NA	NA	
8343	Na-1	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	0.0	1.0	1.0	0.0	NA	NA	NA	NA	NA	0.0	33.6667	25.0	86.0139	46.0	62.0	45.0	26.0	0.166	0.283	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	16.7219	62.1611	44.7211	16.8843	34.0345	NA	NA	
8351	Ost-0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	1.0	200.0	36.0	200.0	95.0	78.0	112.0	250.0	2.07	0.723	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
8353	Pa-1	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	1.0	NA	NA	NA	NA	NA	0.0	27.0	19.3333	60.6667	27.6	41.0	40.0	37.0	NA	NA	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	17.4386	58.0806	40.9688	16.8416	34.5982	NA	NA	
8354	Per-1	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	0.0	1.0	0.0	1.0	NA	1.84043	56.05	66.75	100.0	0.0	34.3472	27.5	NA	NA	70.0	45.0	29.0	0.361	0.469	NA	NA	NA	5.0	3.0	2.0	3.67647	18.9253	0.00142789	0.0820875	22.0552	68.0131	51.9123	16.0083	38.1305	NA	NA	
8357	Pla-0	0.0	1.0	1.0	NA	NA	NA	0.0	1.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	52.5417	25.6667	78.0	40.2	NA	NA	NA	NA	NA	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	22.8384	87.1424	73.9046	12.7866	35.9965	NA	NA	
8365	Rak-2	0.0	0.0	1.0	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	27.5	30.5	72.3333	44.6	51.0	33.0	26.0	NA	NA	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	18.0244	59.3838	44.215	15.9507	33.4982	NA	NA	
8366	Rd-0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.7333	67.6388	46.5377	19.2481	42.1759	NA	NA	
8369	Rev-1	1.0	1.0	1.0	NA	NA	NA	0.0	1.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	1.0	95.0417	41.0	200.0	76.0	76.0	67.0	110.0	3.065	2.352	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
8374	Rsch-4	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	0.0	1.0	0.0	1.0	NA	NA	NA	NA	NA	0.0	31.8333	32.6667	77.5	54.0	59.0	45.0	30.0	0.309	0.69	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	21.1911	68.5655	51.6034	17.0633	38.2591	NA	NA	
8376	Sanna-2	0.0	0.0	0.0	NA	NA	NA	0.0	1.0	1.0	1.0	0.0	1.0	NA	NA	NA	NA	NA	1.0	200.0	45.75	200.0	73.3333	84.0	134.0	250.0	1.629	0.937	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
8378	Sap-0	0.0	0.0	0.0	NA	NA	NA	1.0	1.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	1.0	41.825	27.6	87.8542	44.0	56.0	50.0	41.0	0.862	1.27	NA	NA	NA	7.0	3.0	2.0	NA	NA	NA	NA	17.3611	67.7883	51.9352	16.1051	33.2265	NA	NA	
8387	St-0	0.0	0.0	0.0	NA	NA	NA	0.0	1.0	1.0	0.0	0.0	0.0	NA	0.398867	0.333333	53.6667	89.6552	1.0	35.5104	30.3333	90.5278	57.8	52.0	49.0	44.0	0.058	NA	NA	NA	NA	5.0	3.0	2.0	59.6757	29.969	0.00716459	0.12492	21.6523	69.5318	53.3083	16.0781	38.011	NA	NA	
8388	Stw-0	0.0	0.0	0.0	NA	NA	NA	0.0	1.0	1.0	1.0	0.0	0.0	NA	2.26862	48.3375	55.5	96.75	0.0	NA	24.0	67.4	40.5	60.0	46.0	34.0	NA	NA	NA	NA	NA	5.0	3.0	2.0	-1.81e-14	20.0464	0.00722568	0.158669	21.3076	69.3787	50.7777	16.29	39.2557	NA	NA	
8389	Ta-0	0.0	0.0	0.0	NA	NA	NA	0.0	1.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	32.8333	27.2	81.6	47.0	63.0	50.0	38.0	0.156	2.64	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	11.6637	64.8127	47.0942	17.6889	29.3878	NA	NA	
8395	Tu-0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	0.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	33.3333	36.25	76.8403	49.1667	69.0	35.0	40.0	0.035	0.846	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	21.0941	69.2602	52.3159	16.7726	38.1396	NA	NA	
8411	Rd-0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.1667	25.0	86.6875	69.0	NA	NA	NA	0.082	0.894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.2607	66.5562	48.0239	18.4664	40.7591	NA	NA	
8412	Sav-0	0.0	0.0	0.0	NA	NA	NA	1.0	1.0	1.0	0.0	0.0	0.0	NA	2.26459	40.0475	57.0	97.5	0.0	NA	NA	NA	NA	NA	NA	NA	0.06	0.399	NA	NA	NA	7.0	3.0	2.0	0.0	21.772	0.00525357	0.155034	18.5941	57.09	40.8893	15.9943	34.6686	NA	NA	
8420	Kelsterbach-4	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	56.0	41.0	28.0	NA	NA	NA	NA	NA	7.0	3.0	3.0	NA	NA	NA	NA	18.8384	63.8651	47.2227	17.0903	35.674	NA	NA	
8422	Fjä1-1	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	106.0	172.0	250.0	NA	NA	NA	NA	NA	5.0	3.0	3.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
8423	Hov2-1	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	70.0	53.0	44.0	0.179	1.1	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	26.1911	91.6554	73.5162	18.7151	44.5979	NA	NA	
8424	Kas-2	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	189.0	NA	-4.9e-16	1.04e-14	-2.11e-14	1.0	44.2014	21.6667	92.2167	35.3333	46.0	51.0	63.0	5.958	1.8633	1.0	1.0	1.0	5.0	3.0	2.0	NA	264.0	0.00349692	0.103447	29.7236	97.6757	88.7193	9.35774	38.8292	1.8	1.5	
8426	Ull1-1	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	49.0	31.0	26.0	0.017	0.709	NA	NA	NA	6.0	3.0	3.0	NA	NA	NA	NA	19.1329	62.5517	45.0896	18.7515	37.5198	NA	NA	
8430	Lisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.116	1.958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.4879	131.937	104.117	27.1982	63.7053	NA	NA	
9057	Vinslöv	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	76.0	60.0	38.0	0.175	0.418	NA	NA	NA	5.0	4.0	3.0	NA	NA	NA	NA	26.8109	81.0544	66.9444	13.4604	44.7243	NA	NA	
9058	Västervik	0.0	0.0	0.0	NA	NA	NA	1.0	0.0	1.0	1.0	0.0	0.0	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	101.0	128.0	250.0	3.971	2.331	NA	NA	NA	7.0	4.0	2.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
100000	Wil-1-Dean-Lab	0.0	0.0	0.0	NA	NA	NA	1.0	0.0	1.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	58.0	35.0	27.0	NA	NA	NA	NA	NA	5.0	3.0	2.0	NA	NA	NA	NA	18.8497	65.9456	43.3572	23.2151	41.5888	NA	NA	
